Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,Cyclo_TPM_Median,Noncyclo_TPM_Median,Cyclo_TPM_Mean,Noncyclo_TPM_Mean,associated_gene
PB.161551.22,Patient29,0,0,0,1857,,0.0,,17.5,,0.0,,107.25798956486823,SRSF6
PB.161551.22,Patient3,0,0,0,2019,,0.0,,17.5,,0.0,,107.25798956486823,SRSF6
PB.161551.22,Patient30,0,0,0,1808,,0.0,,17.5,,0.0,,107.25798956486823,SRSF6
PB.161551.22,Patient31,0,0,0,1858,,0.0,,17.5,,0.0,,107.25798956486823,SRSF6
PB.161551.22,Patient4,0,0,0,1450,,0.0,,17.5,,0.0,,107.25798956486823,SRSF6
PB.161551.22,Patient5,0,0,0,1596,,0.0,,17.5,,0.0,,107.25798956486823,SRSF6
PB.161551.22,Patient6,0,0,0,1602,,0.0,,17.5,,0.0,,107.25798956486823,SRSF6
PB.161551.22,Patient7,0,2,0,1726,,1158.7485515643104,,2.0,,0.0,,107.25798956486823,SRSF6
PB.161551.22,Patient8,0,0,0,1359,,0.0,,17.5,,0.0,,107.25798956486823,SRSF6
PB.161551.22,Patient9,0,0,0,1722,,0.0,,17.5,,0.0,,107.25798956486823,SRSF6
PB.161551.263,Patient1,0,0,0,1717,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient10,0,0,0,1394,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient11,0,0,0,1367,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient12,0,0,0,1791,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient13,0,0,0,2218,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient14,0,0,0,1708,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient15,0,0,0,2573,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient16,0,0,0,1271,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient17,0,0,0,1227,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient18,0,0,0,1387,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient19,0,0,0,1548,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient2,0,0,0,1085,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient20,0,0,0,1738,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient21,0,0,0,1328,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient22,0,0,0,2106,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient23,0,0,0,1159,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient24,0,0,0,1661,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient25,0,0,0,1946,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient26,0,0,0,1469,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient27,0,0,0,1439,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient28,0,81,0,1202,,67387.68718801996,,1.0,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient29,0,0,0,1857,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient3,0,0,0,2019,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient30,0,0,0,1808,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient31,0,0,0,1858,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient4,0,0,0,1450,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient5,0,0,0,1596,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient6,0,0,0,1602,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient7,0,0,0,1726,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient8,0,0,0,1359,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.263,Patient9,0,0,0,1722,,0.0,,16.5,,0.0,,2173.7963609038698,SRSF6
PB.161551.31,Patient1,0,4,0,1717,,2329.6447291788004,,15.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient10,0,12,0,1394,,8608.32137733142,,5.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient11,0,12,0,1367,,8778.346744696415,,4.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient12,0,6,0,1791,,3350.0837520938026,,13.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient13,0,7,0,2218,,3155.9963931469792,,14.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient14,0,3,0,1708,,1756.440281030445,,19.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient15,0,10,0,2573,,3886.51379712398,,10.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient16,0,5,0,1271,,3933.910306845004,,9.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient17,0,0,0,1227,,0.0,,27.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient18,0,11,0,1387,,7930.785868781542,,7.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient19,0,0,0,1548,,0.0,,27.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient2,0,2,0,1085,,1843.3179723502303,,18.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient20,0,0,0,1738,,0.0,,27.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient21,0,3,0,1328,,2259.0361445783133,,16.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient22,0,0,0,2106,,0.0,,27.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient23,0,0,0,1159,,0.0,,27.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient24,0,0,0,1661,,0.0,,27.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient25,0,22,0,1946,,11305.24152106886,,2.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient26,0,12,0,1469,,8168.822328114363,,6.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient27,0,1,0,1439,,694.9270326615705,,22.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient28,0,2,0,1202,,1663.8935108153078,,20.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient29,0,0,0,1857,,0.0,,27.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient3,0,7,0,2019,,3467.0629024269438,,11.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient30,0,4,0,1808,,2212.3893805309735,,17.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient31,0,2,0,1858,,1076.426264800861,,21.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient4,0,5,0,1450,,3448.2758620689656,,12.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient5,0,25,0,1596,,15664.160401002506,,1.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient6,0,7,0,1602,,4369.5380774032465,,8.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient7,0,0,0,1726,,0.0,,27.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient8,0,14,0,1359,,10301.69242089772,,3.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.31,Patient9,0,0,0,1722,,0.0,,27.0,,2259.0361445783133,,3554.9944215789756,SRSF6
PB.161551.35,Patient1,0,0,0,1717,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient10,0,0,0,1394,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient11,0,0,0,1367,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient12,0,0,0,1791,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient13,0,0,0,2218,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient14,0,0,0,1708,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient15,0,0,0,2573,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient16,0,0,0,1271,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient17,0,0,0,1227,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient18,0,0,0,1387,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient19,0,0,0,1548,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient2,0,0,0,1085,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient20,0,0,0,1738,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient21,0,0,0,1328,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient22,0,0,0,2106,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient23,0,0,0,1159,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient24,0,0,0,1661,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient25,0,0,0,1946,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient26,0,0,0,1469,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient27,0,0,0,1439,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient28,0,2,0,1202,,1663.8935108153078,,1.0,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient29,0,0,0,1857,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient3,0,0,0,2019,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient30,0,0,0,1808,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient31,0,0,0,1858,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient4,0,0,0,1450,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient5,0,0,0,1596,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient6,0,0,0,1602,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient7,0,0,0,1726,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient8,0,0,0,1359,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.35,Patient9,0,0,0,1722,,0.0,,16.5,,0.0,,53.673984219848634,SRSF6
PB.161551.38,Patient1,0,6,0,1717,,3494.4670937682004,,8.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient10,0,15,0,1394,,10760.401721664277,,1.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient11,0,12,0,1367,,8778.346744696415,,3.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient12,0,1,0,1791,,558.3472920156337,,25.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient13,0,10,0,2218,,4508.566275924256,,6.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient14,0,2,0,1708,,1170.9601873536299,,17.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient15,0,2,0,2573,,777.3027594247959,,20.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient16,0,2,0,1271,,1573.5641227380015,,16.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient17,0,0,0,1227,,0.0,,28.5,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient18,0,1,0,1387,,720.9805335255948,,21.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient19,0,0,0,1548,,0.0,,28.5,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient2,0,2,0,1085,,1843.3179723502303,,14.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient20,0,1,0,1738,,575.3739930955121,,24.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient21,0,4,0,1328,,3012.0481927710844,,11.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient22,0,0,0,2106,,0.0,,28.5,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient23,0,1,0,1159,,862.8127696289905,,18.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient24,0,1,0,1661,,602.0469596628537,,23.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient25,0,7,0,1946,,3597.1223021582737,,7.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient26,0,3,0,1469,,2042.2055820285907,,13.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient27,0,1,0,1439,,694.9270326615705,,22.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient28,0,1,0,1202,,831.9467554076539,,19.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient29,0,0,0,1857,,0.0,,28.5,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient3,0,7,0,2019,,3467.0629024269438,,9.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient30,0,3,0,1808,,1659.2920353982302,,15.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient31,0,4,0,1858,,2152.852529601722,,12.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient4,0,5,0,1450,,3448.2758620689656,,10.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient5,0,14,0,1596,,8771.929824561403,,4.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient6,0,0,0,1602,,0.0,,28.5,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient7,0,17,0,1726,,9849.362688296638,,2.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient8,0,8,0,1359,,5886.681383370125,,5.0,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.38,Patient9,0,0,0,1722,,0.0,,28.5,,1573.5641227380015,,2633.5546940838576,SRSF6
PB.161551.51,Patient1,0,0,0,1717,,0.0,,25.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient10,0,14,0,1394,,10043.041606886656,,1.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient11,0,5,0,1367,,3657.6444769568398,,5.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient12,0,5,0,1791,,2791.736460078169,,7.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient13,0,1,0,2218,,450.8566275924256,,18.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient14,0,0,0,1708,,0.0,,25.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient15,0,10,0,2573,,3886.51379712398,,4.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient16,0,2,0,1271,,1573.5641227380015,,11.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient17,0,0,0,1227,,0.0,,25.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient18,0,2,0,1387,,1441.9610670511895,,12.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient19,0,1,0,1548,,645.9948320413437,,15.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient2,0,0,0,1085,,0.0,,25.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient20,0,3,0,1738,,1726.121979286536,,10.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient21,0,1,0,1328,,753.0120481927711,,14.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient22,0,0,0,2106,,0.0,,25.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient23,0,0,0,1159,,0.0,,25.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient24,0,0,0,1661,,0.0,,25.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient25,0,7,0,1946,,3597.1223021582737,,6.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient26,0,8,0,1469,,5445.881552076242,,2.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient27,0,0,0,1439,,0.0,,25.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient28,0,0,0,1202,,0.0,,25.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient29,0,1,0,1857,,538.5029617662897,,16.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient3,0,1,0,2019,,495.2947003467063,,17.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient30,0,0,0,1808,,0.0,,25.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient31,0,0,0,1858,,0.0,,25.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient4,0,3,0,1450,,2068.9655172413795,,8.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient5,0,2,0,1596,,1253.1328320802004,,13.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient6,0,0,0,1602,,0.0,,25.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient7,0,3,0,1726,,1738.1228273464658,,9.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient8,0,6,0,1359,,4415.0110375275935,,3.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.51,Patient9,0,0,0,1722,,0.0,,25.0,,538.5029617662897,,1500.7251854351955,SRSF6
PB.161551.53,Patient1,0,0,0,1717,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient10,0,29,0,1394,,20803.44332855093,,1.0,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient11,0,0,0,1367,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient12,0,0,0,1791,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient13,0,1,0,2218,,450.8566275924256,,5.0,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient14,0,0,0,1708,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient15,0,0,0,2573,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient16,0,0,0,1271,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient17,0,0,0,1227,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient18,0,0,0,1387,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient19,0,0,0,1548,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient2,0,0,0,1085,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient20,0,0,0,1738,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient21,0,0,0,1328,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient22,0,0,0,2106,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient23,0,0,0,1159,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient24,0,0,0,1661,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient25,0,0,0,1946,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient26,0,0,0,1469,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient27,0,0,0,1439,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient28,0,0,0,1202,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient29,0,0,0,1857,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient3,0,0,0,2019,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient30,0,30,0,1808,,16592.920353982303,,2.0,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient31,0,0,0,1858,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient4,0,1,0,1450,,689.655172413793,,4.0,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient5,0,9,0,1596,,5639.097744360902,,3.0,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient6,0,0,0,1602,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient7,0,0,0,1726,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient8,0,0,0,1359,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.53,Patient9,0,0,0,1722,,0.0,,18.5,,0.0,,1425.0313944161403,SRSF6
PB.161551.569,Patient1,0,0,0,1717,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient10,0,0,0,1394,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient11,0,0,0,1367,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient12,0,0,0,1791,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient13,0,0,0,2218,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient14,0,0,0,1708,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient15,0,3,0,2573,,1165.954139137194,,5.0,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient16,0,1,0,1271,,786.7820613690008,,6.0,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient17,0,0,0,1227,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient18,0,0,0,1387,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient19,0,1,0,1548,,645.9948320413437,,7.0,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient2,0,0,0,1085,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient20,0,0,0,1738,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient21,0,0,0,1328,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient22,0,6,0,2106,,2849.002849002849,,1.0,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient23,0,0,0,1159,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient24,0,0,0,1661,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient25,0,1,0,1946,,513.874614594039,,9.0,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient26,0,2,0,1469,,1361.4703880190605,,4.0,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient27,0,2,0,1439,,1389.854065323141,,3.0,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient28,0,0,0,1202,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient29,0,3,0,1857,,1615.5088852988692,,2.0,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient3,0,0,0,2019,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient30,0,0,0,1808,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient31,0,0,0,1858,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient4,0,0,0,1450,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient5,0,1,0,1596,,626.5664160401002,,8.0,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient6,0,0,0,1602,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient7,0,0,0,1726,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient8,0,0,0,1359,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.569,Patient9,0,0,0,1722,,0.0,,20.5,,0.0,,353.38736292985794,SRSF6
PB.161551.572,Patient1,0,3,0,1717,,1747.2335468841002,,3.0,,495.2947003467063,,714.4407541569742,SRSF6
PB.161551.572,Patient10,0,0,0,1394,,0.0,,24.0,,495.2947003467063,,714.4407541569742,SRSF6
PB.161551.572,Patient11,0,1,0,1367,,731.528895391368,,15.0,,495.2947003467063,,714.4407541569742,SRSF6
PB.161551.572,Patient12,0,0,0,1791,,0.0,,24.0,,495.2947003467063,,714.4407541569742,SRSF6
PB.161551.572,Patient13,0,0,0,2218,,0.0,,24.0,,495.2947003467063,,714.4407541569742,SRSF6
PB.161551.572,Patient14,0,2,0,1708,,1170.9601873536299,,7.0,,495.2947003467063,,714.4407541569742,SRSF6
PB.161551.572,Patient15,0,3,0,2573,,1165.954139137194,,8.0,,495.2947003467063,,714.4407541569742,SRSF6
PB.161551.572,Patient16,0,1,0,1271,,786.7820613690008,,14.0,,495.2947003467063,,714.4407541569742,SRSF6
PB.161551.572,Patient17,0,2,0,1227,,1629.9918500407498,,4.0,,495.2947003467063,,714.4407541569742,SRSF6
PB.161551.572,Patient18,0,0,0,1387,,0.0,,24.0,,495.2947003467063,,714.4407541569742,SRSF6
PB.161551.572,Patient19,0,2,0,1548,,1291.9896640826873,,6.0,,495.2947003467063,,714.4407541569742,SRSF6
PB.161551.572,Patient2,0,4,0,1085,,3686.6359447004606,,1.0,,495.2947003467063,,714.4407541569742,SRSF6
PB.161551.572,Patient20,0,5,0,1738,,2876.8699654775605,,2.0,,495.2947003467063,,714.4407541569742,SRSF6
PB.161551.572,Patient21,0,0,0,1328,,0.0,,24.0,,495.2947003467063,,714.4407541569742,SRSF6
PB.161551.572,Patient22,0,0,0,2106,,0.0,,24.0,,495.2947003467063,,714.4407541569742,SRSF6
PB.161551.572,Patient23,0,0,0,1159,,0.0,,24.0,,495.2947003467063,,714.4407541569742,SRSF6
PB.161551.572,Patient24,0,0,0,1661,,0.0,,24.0,,495.2947003467063,,714.4407541569742,SRSF6
PB.161551.572,Patient25,0,2,0,1946,,1027.749229188078,,12.0,,495.2947003467063,,714.4407541569742,SRSF6
