associated_gene,Sample,cyclo_count,noncyclo_count,Cyclo_TPM,Noncyclo_TPM,total_cyclo,total_noncyclo,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,CycloFraction,NoncycloFraction,NormalizedCycloFraction,NormalizedNoncycloFraction,NormalizedFractionDifference,test_statistic,z_score,rank_top_99_9_percentile,rank_top_99_5_percentile,rank_top_99_percentile,rank_top_98_percentile,rank_top_95_percentile,Phenotypes
VTA1,Patient17,503,645,515897.4358974359,525672.3716381418,975,1227,19.0,20.0,0.5158974358974359,0.5256723716381418,0.49530759452223655,0.5046924054777635,-0.009384810955526957,-0.2431784393409817,0.01756705978019679,,,,,,
VTA1,Patient18,483,699,488866.39676113357,503965.39293439075,988,1387,22.0,21.0,0.4888663967611336,0.5039653929343908,0.49239599480497714,0.5076040051950229,-0.015208010390045767,-0.3915290777755923,-0.06068155060787153,,,,,,
VTA1,Patient19,725,912,589910.4963384866,589147.2868217054,1229,1548,9.0,11.0,0.5899104963384866,0.5891472868217055,0.5003236522957915,0.49967634770420855,0.000647304591582909,0.017754226115736464,0.1178367432158433,,,,,,
VTA1,Patient2,1009,937,790133.1245105717,863594.470046083,1277,1085,1.0,1.0,0.7901331245105716,0.8635944700460829,0.4777891637724031,0.5222108362275969,-0.044421672455193795,-1.2802169105493337,-0.3731780733376125,,,,,,
VTA1,Patient20,1110,862,587923.7288135594,495972.38204833143,1888,1738,11.0,23.0,0.5879237288135594,0.49597238204833144,0.542417048019533,0.45758295198046695,0.08483409603906611,2.4828720706991674,0.984666158610218,1.0,1.0,1.0,1.0,1.0,
VTA1,Patient21,626,737,441778.4050811574,554969.8795180722,1417,1328,27.0,16.0,0.4417784050811574,0.5549698795180723,0.4432196291752703,0.5567803708247296,-0.11356074164945934,-3.0587287056285914,-0.9985706252547693,,,,,,
VTA1,Patient22,754,1319,617526.6175266175,626305.7929724597,1221,2106,4.0,8.0,0.6175266175266175,0.6263057929724596,0.4964709170738204,0.5035290829261795,-0.007058165852359077,-0.194743359312577,0.043114490827674753,,,,,,
VTA1,Patient23,127,581,190977.44360902256,501294.21915444353,665,1159,31.0,22.0,0.19097744360902255,0.5012942191544435,0.2758706644825867,0.7241293355174133,-0.44825867103482664,-9.761385841801212,-3.35548040938692,,,,,,
VTA1,Patient24,548,804,517469.31067044387,484045.7555689343,1059,1661,18.0,27.0,0.5174693106704438,0.48404575556893437,0.5166864964034004,0.4833135035965996,0.03337299280680078,0.8769168310337094,0.4199510701987004,1.0,1.0,1.0,1.0,1.0,
VTA1,Patient25,664,856,483965.0145772595,439876.67009249737,1372,1946,23.0,30.0,0.4839650145772595,0.4398766700924974,0.5238614176088635,0.47613858239113654,0.04772283521772697,1.2925099922591443,0.5660894699423527,,,,,,
VTA1,Patient26,775,695,458579.88165680476,473110.9598366235,1690,1469,25.0,28.0,0.45857988165680474,0.47311095983662355,0.49220177040888013,0.5077982295911199,-0.01559645918223973,-0.4321317408705153,-0.07495899490586387,,,,,,
VTA1,Patient27,476,847,519083.9694656489,588603.1966643502,917,1439,17.0,12.0,0.5190839694656488,0.5886031966643502,0.4686196476205528,0.5313803523794474,-0.06276070475889456,-1.6139684958959923,-0.4905378548379887,,,,,,
VTA1,Patient28,851,786,577732.5186693822,653910.1497504159,1473,1202,12.0,4.0,0.5777325186693822,0.653910149750416,0.4690747840123265,0.5309252159876736,-0.06185043197534712,-1.739801789232766,-0.5347856380991157,,,,,,
VTA1,Patient29,569,1270,545019.1570881226,683898.761443188,1044,1857,15.0,3.0,0.5450191570881227,0.683898761443188,0.4434951666580623,0.5565048333419377,-0.11300966668387535,-2.9988049206679794,-0.9774991379018377,,,,,,
VTA1,Patient3,999,1000,502767.99194765976,495294.7003467063,1987,2019,21.0,26.0,0.5027679919476598,0.4952947003467063,0.503743898884635,0.49625610111536494,0.007487797769270055,0.21534768353654166,0.18731813598502897,,,,,,
VTA1,Patient30,705,1148,425211.09770808206,634955.7522123894,1658,1808,29.0,6.0,0.425211097708082,0.6349557522123894,0.4010794128678701,0.5989205871321299,-0.19784117426425984,-5.475600035492115,-1.8484347267022398,,,,,,
VTA1,Patient31,673,1178,696687.370600414,634015.0699677072,966,1858,2.0,7.0,0.6966873706004141,0.6340150699677072,0.5235485780750316,0.4764514219249685,0.04709715615006316,1.278173441666132,0.561048192180878,,,,,,
VTA1,Patient4,920,891,592020.592020592,614482.7586206896,1554,1450,8.0,9.0,0.592020592020592,0.6144827586206897,0.49069121250754977,0.5093087874924502,-0.018617574984900465,-0.5291181046392142,-0.10906309795780299,,,,,,
VTA1,Patient5,862,676,432513.79829402914,423558.8972431078,1993,1596,28.0,31.0,0.4325137982940291,0.42355889724310775,0.5052302223266814,0.4947697776733186,0.010460444653362766,0.29443658516203436,0.21512880901668444,,,,,,
VTA1,Patient6,1080,866,630105.0175029171,540574.2821473158,1714,1602,3.0,17.0,0.6301050175029171,0.5405742821473158,0.5382387966466781,0.46176120335332205,0.07647759329335602,2.2285644236329465,0.8952418945649497,1.0,1.0,1.0,1.0,1.0,
VTA1,Patient7,889,856,521407.6246334311,495944.3800695249,1705,1726,16.0,24.0,0.521407624633431,0.4959443800695249,0.51251447112022,0.4874855288797799,0.025028942240440055,0.7078335244360165,0.3604949333924726,1.0,1.0,1.0,1.0,1.0,
VTA1,Patient8,648,726,549618.320610687,534216.3355408389,1179,1359,14.0,18.0,0.549618320610687,0.5342163355408388,0.5071053204390683,0.4928946795609315,0.014210640878136782,0.38317151584845505,0.24633139361562414,,,,,,
VTA1,Patient9,909,1124,608841.259209645,652729.3844367014,1493,1722,5.0,5.0,0.608841259209645,0.6527293844367015,0.48260575995165617,0.5173942400483439,-0.034788480096687724,-0.9872470872139345,-0.27015871414225845,,,,,,
novelGene_SRSF6_AS,Patient1,0,0,0.0,0.0,1902,1717,31.0,31.0,0.0,0.0,,,,0.0,0.28677239544382,,,,,,
novelGene_SRSF6_AS,Patient10,2,3,917.4311926605506,2152.080344332855,2180,1394,27.0,25.0,0.0009174311926605505,0.002152080344332855,0.298885077186964,0.701114922813036,-0.402229845626072,-2.458317219854481,-0.42631958187978597,,,,,,
novelGene_SRSF6_AS,Patient11,5,6,2246.18149146451,4389.1733723482075,2226,1367,21.0,15.0,0.0022461814914645105,0.0043891733723482075,0.3385171611113863,0.6614828388886137,-0.3229656777772274,-2.712357589116961,-0.49338751454395363,,,,,,
novelGene_SRSF6_AS,Patient12,4,2,1996.007984031936,1116.6945840312674,2004,1791,23.0,29.0,0.001996007984031936,0.0011166945840312675,0.6412459720730397,0.35875402792696026,0.2824919441460794,2.1644255051483947,0.8581915933348193,1.0,1.0,1.0,1.0,1.0,
novelGene_SRSF6_AS,Patient13,3,2,1202.4048096192384,901.7132551848512,2495,2218,25.0,30.0,0.0012024048096192384,0.0009017132551848512,0.5714531088972862,0.4285468911027139,0.1429062177945723,0.9630947478259195,0.5410342432120527,,,,,,
novelGene_SRSF6_AS,Patient14,9,6,7751.937984496124,3512.88056206089,1161,1708,8.0,20.0,0.007751937984496124,0.00351288056206089,0.6881547139403706,0.3118452860596293,0.37630942788074134,3.9495568690637093,1.329475234038646,,,,,,
novelGene_SRSF6_AS,Patient15,6,15,4360.46511627907,5829.770695685969,1376,2573,15.0,13.0,0.00436046511627907,0.0058297706956859695,0.42790620322634293,0.5720937967736571,-0.1441875935473142,-1.2566212103778414,-0.10906580335490332,,,,,,
novelGene_SRSF6_AS,Patient16,3,3,2150.537634408602,2360.346184107002,1395,1271,22.0,24.0,0.002150537634408602,0.0023603461841070024,0.47674418604651164,0.5232558139534884,-0.04651162790697677,-0.31169907970271044,0.2044822738002599,,,,,,
novelGene_SRSF6_AS,Patient17,9,14,9230.76923076923,11409.942950285247,975,1227,7.0,5.0,0.009230769230769232,0.011409942950285249,0.4472117604179322,0.5527882395820677,-0.10557647916413548,-1.0576829853743708,-0.04900633519688299,,,,,,
novelGene_SRSF6_AS,Patient18,21,12,21255.06072874494,8651.766402307137,988,1387,2.0,7.0,0.02125506072874494,0.008651766402307137,0.7107093184979137,0.2892906815020862,0.42141863699582754,5.8654354219365965,1.8352767889247472,1.0,1.0,1.0,1.0,1.0,
novelGene_SRSF6_AS,Patient19,6,22,4882.017900732303,14211.886304909562,1229,1548,13.0,2.0,0.004882017900732303,0.014211886304909561,0.25568463359577165,0.7443153664042285,-0.4886307328084568,-4.624063770208187,-0.9980875423360946,,,,,,
novelGene_SRSF6_AS,Patient2,3,9,2349.256068911511,8294.930875576038,1277,1085,20.0,8.0,0.0023492560689115116,0.008294930875576038,0.2207078925956062,0.7792921074043938,-0.5585842148087876,-4.224947671002502,-0.892718888746023,,,,,,
novelGene_SRSF6_AS,Patient20,8,13,4237.28813559322,7479.861910241657,1888,1738,17.0,10.0,0.00423728813559322,0.007479861910241657,0.3616312942155639,0.6383687057844362,-0.27673741156887227,-2.723060296227407,-0.49621308294432875,,,,,,
novelGene_SRSF6_AS,Patient21,4,8,2822.8652081863092,6024.096385542169,1417,1328,19.0,12.0,0.0028228652081863093,0.006024096385542169,0.31907736665064873,0.6809226333493513,-0.3618452666987026,-2.8261733517530736,-0.5234354471885198,,,,,,
novelGene_SRSF6_AS,Patient22,9,6,7371.007371007372,2849.002849002849,1221,2106,9.0,23.0,0.007371007371007371,0.002849002849002849,0.7212328767123288,0.2787671232876712,0.4424657534246576,4.743206461563569,1.539002710255341,1.0,1.0,1.0,1.0,1.0,
novelGene_SRSF6_AS,Patient23,7,14,10526.315789473683,12079.378774805868,665,1159,5.0,3.0,0.010526315789473684,0.012079378774805867,0.4656488549618321,0.5343511450381679,-0.06870229007633583,-0.6293190591667119,0.12062900489922095,,,,,,
novelGene_SRSF6_AS,Patient24,2,11,1888.5741265344666,6622.516556291391,1059,1661,24.0,11.0,0.0018885741265344666,0.006622516556291391,0.221895664952241,0.778104335047759,-0.556208670095518,-3.619072520643025,-0.732764807805379,,,,,,
novelGene_SRSF6_AS,Patient25,9,6,6559.766763848396,3083.247687564234,1372,1946,11.0,22.0,0.006559766763848397,0.003083247687564234,0.6802610114192496,0.3197389885807504,0.36052202283849916,3.767133549434676,1.2813145619660402,1.0,1.0,1.0,1.0,1.0,
novelGene_SRSF6_AS,Patient26,18,26,10650.887573964497,17699.115044247785,1690,1469,4.0,1.0,0.010650887573964497,0.017699115044247787,0.37569264868858515,0.6243073513114148,-0.24861470262282964,-3.1664590222128033,-0.6132725722849403,,,,,,
novelGene_SRSF6_AS,Patient27,21,11,22900.763358778626,7644.197359277276,917,1439,1.0,9.0,0.022900763358778626,0.007644197359277276,0.7497394928794721,0.25026050712052794,0.4994789857589441,7.160043300803835,2.1770597673483763,1.0,1.0,1.0,1.0,1.0,
novelGene_SRSF6_AS,Patient28,1,5,678.8866259334691,4159.733777038269,1473,1202,28.0,18.0,0.0006788866259334691,0.004159733777038269,0.14030582467608263,0.8596941753239173,-0.7193883506478347,-4.142254934757097,-0.8708875912934819,,,,,,
novelGene_SRSF6_AS,Patient29,13,8,12452.107279693486,4308.023694130317,1044,1857,3.0,17.0,0.012452107279693486,0.004308023694130318,0.7429600221586188,0.2570399778413812,0.48592004431723756,5.981734039309851,1.8659802076828356,1.0,1.0,1.0,1.0,1.0,
novelGene_SRSF6_AS,Patient3,1,7,503.27126321087064,3467.0629024269438,1987,2019,30.0,21.0,0.0005032712632108706,0.003467062902426944,0.1267579105976896,0.8732420894023103,-0.7464841788046207,-4.409140846328628,-0.9413468116066138,,,,,,
novelGene_SRSF6_AS,Patient30,16,21,9650.180940892642,11615.044247787611,1658,1808,6.0,4.0,0.009650180940892641,0.011615044247787611,0.4538010228092743,0.5461989771907257,-0.09239795438145143,-1.1147938553127565,-0.07162266970233792,,,,,,
novelGene_SRSF6_AS,Patient31,3,18,3105.590062111801,9687.83638320775,966,1858,18.0,6.0,0.003105590062111801,0.00968783638320775,0.24274888946955836,0.7572511105304416,-0.5145022210608832,-3.8102643384885906,-0.783240407421428,,,,,,
novelGene_SRSF6_AS,Patient4,9,6,5791.505791505791,4137.931034482759,1554,1450,12.0,19.0,0.005791505791505791,0.004137931034482759,0.583266291230893,0.41673370876910704,0.16653258246178598,1.6775800018745017,0.7296619367049716,1.0,1.0,1.0,1.0,1.0,
novelGene_SRSF6_AS,Patient5,9,7,4515.805318615153,4385.964912280701,1993,1596,14.0,16.0,0.004515805318615153,0.0043859649122807015,0.5072929542645241,0.4927070457354759,0.01458590852904823,0.1455713784391769,0.3252039700606135,1.0,1.0,1.0,1.0,1.0,
novelGene_SRSF6_AS,Patient6,1,2,583.4305717619603,1248.4394506866417,1714,1602,29.0,27.0,0.0005834305717619603,0.0012484394506866417,0.3184890656063618,0.6815109343936382,-0.3630218687872764,-1.737400129110372,-0.23599385121405528,,,,,,
novelGene_SRSF6_AS,Patient7,2,3,1173.0205278592375,1738.1228273464658,1705,1726,26.0,26.0,0.0011730205278592375,0.0017381228273464658,0.4029415197852224,0.5970584802147777,-0.19411696042955529,-1.133804387487445,-0.07664154562156102,,,,,,
novelGene_SRSF6_AS,Patient8,5,6,4240.882103477524,4415.0110375275935,1179,1359,16.0,14.0,0.004240882103477523,0.004415011037527594,0.4899415963659961,0.5100584036340039,-0.020116807268007797,-0.1629367856222434,0.24375626616344698,,,,,,
novelGene_SRSF6_AS,Patient9,11,2,7367.716008037508,1161.4401858304298,1493,1722,10.0,28.0,0.007367716008037508,0.0011614401858304297,0.8638270704122583,0.1361729295877417,0.7276541408245165,9.858921569881995,2.8895771776513732,1.0,1.0,1.0,1.0,1.0,
